fid,pe_ubigeo,IDCCPP02,NOMBPV02,NOMBDI02,CODCCPP02,NOMCCPP02,CLASIF02,TOT_POB99,TOT_VIV99,CATCCPP02,NOMCAT02,X_COORD,Y_COORD
1385,100103,1001030021,HUANUCO,CHINCHAO,21,PUENTE CHINCHAVITO,RURAL,500,80,6,ANEXO,-75.92001,-9.54866
1386,100103,1001030028,HUANUCO,CHINCHAO,28,PUERTO GUADALUPE,RURAL,600,100,4,PUEBLO,-75.90369,-9.57605
1387,100506,1005060022,HUAMALIES,MIRAFLORES,22,SAN JERONIMO DE CHONTA,RURAL,180,33,5,CASERIO,-76.84688,-9.46618
1388,100506,1005060025,HUAMALIES,MIRAFLORES,25,ILAURO (LLAURO),RURAL,75,12,5,CASERIO,-76.87359,-9.46982
1389,100506,1005060060,HUAMALIES,MIRAFLORES,60,ALTO PERU,RURAL,90,15,8,UNID.AGROPECUARIA,-76.8414,-9.49982
1390,100506,1005060059,HUAMALIES,MIRAFLORES,59,SEÑOR DE MAYO,RURAL,193,45,5,CASERIO,-76.84042,-9.50287
1391,100506,1005060002,HUAMALIES,MIRAFLORES,2,PAMPAS DE FLORES,URBANO,711,122,4,PUEBLO,-76.85004,-9.50098
1392,100506,1005060045,HUAMALIES,MIRAFLORES,45,SOL DE CASTILLO,RURAL,85,23,5,CASERIO,-76.79482,-9.47976
1393,100508,1005080010,HUAMALIES,PUNCHAO,10,CHUQUIBAMBA,RURAL,178,46,5,CASERIO,-76.7896,-9.45788
1394,100508,1005080007,HUAMALIES,PUNCHAO,7,RUNTUC,RURAL,56,12,8,UNID.AGROPECUARIA,-76.86272,-9.43578
1395,100508,1005080008,HUAMALIES,PUNCHAO,8,PALLALLI,RURAL,114,45,5,CASERIO,-76.81307,-9.43641
1396,100506,1005060062,HUAMALIES,MIRAFLORES,62,OGOSHAYHUA,RURAL,120,30,8,UNID.AGROPECUARIA,-76.85788,-9.5057
1397,100510,1005100025,HUAMALIES,SINGA,25,JUCLASH,RURAL,120,22,7,VILLA,-76.80696,-9.41996
1398,100510,1005100029,HUAMALIES,SINGA,29,SAN PEDRO DE MARAÑON,RURAL,98,30,4,PUEBLO,-76.80165,-9.42328
1399,100510,1005100030,HUAMALIES,SINGA,30,CONTAN,RURAL,64,10,6,ANEXO,-76.79572,-9.42283
1400,100511,1005110041,HUAMALIES,TANTAMAYO,41,SUCSHA,RURAL,318,53,5,CASERIO,-76.68982,-9.38349
1401,100511,1005110059,HUAMALIES,TANTAMAYO,59,CANCHAJIRCA,RURAL,105,20,5,CASERIO,-76.71405,-9.39863
1402,100511,1005110055,HUAMALIES,TANTAMAYO,55,RUSACHUA GANAN,RURAL,63,12,6,ANEXO,-76.68679,-9.39517
1403,100511,1005110054,HUAMALIES,TANTAMAYO,54,LLACSHAMARAY,RURAL,84,20,6,ANEXO,-76.67569,-9.38969
1404,100511,1005110068,HUAMALIES,TANTAMAYO,68,REYES DE JANCANA,RURAL,51,8,6,ANEXO,-76.69977,-9.43931
1405,100511,1005110047,HUAMALIES,TANTAMAYO,47,COLLARBAMBA,RURAL,315,62,4,PUEBLO,-76.7116,-9.38435
1406,100511,1005110045,HUAMALIES,TANTAMAYO,45,ESPERANZA,RURAL,295,70,5,CASERIO,-76.72963,-9.3793
1407,100201,1002010016,AMBO,AMBO,16,JUAN VELASCO ALVARADO,URBANO,1581,290,2,PP.JJ.AA.HH.,-76.20621,-10.1227
1408,100201,1002010008,AMBO,AMBO,8,ANDAHUAYA (ANDANACHAYA),RURAL,500,90,4,PUEBLO,-76.20305,-10.10133
1409,100201,1002010006,AMBO,AMBO,6,CHURACAN,RURAL,80,15,5,CASERIO,-76.16759,-10.09744
1410,100201,1002010018,AMBO,AMBO,18,ROSARIO BLANCO,RURAL,120,25,5,CASERIO,-76.17657,-10.1227
1411,100201,1002010005,AMBO,AMBO,5,RUMICHACA,RURAL,55,12,4,PUEBLO,-76.13139,-10.09768
1412,100201,1002010027,AMBO,AMBO,27,DURASNIYOC,RURAL,50,12,5,CASERIO,-76.16778,-10.14078
1413,100201,1002010029,AMBO,AMBO,29,ACLACANCHA,RURAL,600,105,4,PUEBLO,-76.16645,-10.14533
1414,100201,1002010034,AMBO,AMBO,34,PUERAGRA,RURAL,380,40,6,ANEXO,-76.15343,-10.15991
1415,100201,1002010033,AMBO,AMBO,33,HUANDOBAMBA,RURAL,400,70,5,CASERIO,-76.17883,-10.16916
1416,100201,1002010032,AMBO,AMBO,32,MARAURA,RURAL,165,30,5,CASERIO,-76.2065,-10.15678
1417,100201,1002010041,AMBO,AMBO,41,MATECHICO,RURAL,80,15,5,CASERIO,-76.16464,-10.17708
1418,100201,1002010044,AMBO,AMBO,44,SASHAHUANCA,RURAL,500,150,5,CASERIO,-76.14465,-10.19903
1419,100201,1002010043,AMBO,AMBO,43,CANCHACALLA,RURAL,130,25,5,CASERIO,-76.13877,-10.19628
1420,100201,1002010049,AMBO,AMBO,49,PAQUIAG,RURAL,320,65,5,CASERIO,-76.16456,-10.20969
1421,100201,1002010046,AMBO,AMBO,46,URACHIMPA,RURAL,200,45,5,CASERIO,-76.1978,-10.20491
1422,100201,1002010036,AMBO,AMBO,36,LOMAS GORDA,RURAL,200,32,4,PUEBLO,-76.10091,-10.16211
1423,100201,1002010035,AMBO,AMBO,35,YURACYACU,RURAL,50,10,6,ANEXO,-76.08884,-10.15607
1424,100201,1002010021,AMBO,AMBO,21,PUCASINIEGA,RURAL,350,60,5,CASERIO,-76.06713,-10.12479
1425,100202,1002020019,AMBO,CAYNA,19,QUIROCOCHA,RURAL,70,15,8,UNID.AGROPECUARIA,-76.38734,-10.2102
1426,100202,1002020027,AMBO,CAYNA,27,RONDONI,RURAL,100,20,8,UNID.AGROPECUARIA,-76.41949,-10.22535
1427,100202,1002020032,AMBO,CAYNA,32,COLPARAGRA,RURAL,63,10,8,UNID.AGROPECUARIA,-76.37572,-10.2458
1428,100202,1002020031,AMBO,CAYNA,31,LUCMASPATA,RURAL,63,12,8,UNID.AGROPECUARIA,-76.32497,-10.24235
1429,100202,1002020044,AMBO,CAYNA,44,HUAYHUAYAN,RURAL,50,9,12,ASOC.DE VIVIENDA,-76.3365,-10.26078
1430,100202,1002020074,AMBO,CAYNA,74,PARCOY,RURAL,175,30,4,PUEBLO,-76.34349,-10.28544
1431,100202,1002020043,AMBO,CAYNA,43,HUAIRAPAMPA,RURAL,155,25,5,CASERIO,-76.36768,-10.25678
1432,100204,1002040005,AMBO,CONCHAMARCA,5,LA LIBERTAD,RURAL,412,60,5,CASERIO,-76.18153,-10.02187
1433,100202,1002020071,AMBO,CAYNA,71,RAYGUAN (RAIHUAN),RURAL,140,25,5,CASERIO,-76.36191,-10.28246
1434,100204,1002040004,AMBO,CONCHAMARCA,4,CHOQUICOCHA,RURAL,230,39,5,CASERIO,-76.18674,-10.01996
1435,100204,1002040003,AMBO,CONCHAMARCA,3,HUAMANCCACCA,RURAL,105,25,6,ANEXO,-76.22561,-10.02411
1436,100204,1002040007,AMBO,CONCHAMARCA,7,CUCHICANCHA,RURAL,150,30,5,CASERIO,-76.21597,-10.02958
1437,100205,1002050118,AMBO,HUACAR,118,SHIRICUCHO,RURAL,120,20,8,UNID.AGROPECUARIA,-76.29758,-10.16842
1438,100204,1002040021,AMBO,CONCHAMARCA,21,TOLLOCOTO,RURAL,80,20,6,ANEXO,-76.20516,-10.04535
1439,100204,1002040011,AMBO,CONCHAMARCA,11,HUACCHACANCHA,RURAL,310,58,5,CASERIO,-76.19408,-10.03089
1440,100204,1002040016,AMBO,CONCHAMARCA,16,UNGUYMARAN,RURAL,115,21,5,CASERIO,-76.23408,-10.04105
1441,100204,1002040022,AMBO,CONCHAMARCA,22,VILCARPAMPA,RURAL,60,16,5,CASERIO,-76.24229,-10.04678
1442,100204,1002040024,AMBO,CONCHAMARCA,24,MAGAPAHS,RURAL,70,16,6,ANEXO,-76.226,-10.05095
1443,100204,1002040023,AMBO,CONCHAMARCA,23,ÑAUSILLA,RURAL,75,15,5,CASERIO,-76.25089,-10.05043
1444,100205,1002050120,AMBO,HUACAR,120,PILCOCANCHA,RURAL,155,30,5,CASERIO,-76.32788,-10.21198
1445,100204,1002040052,AMBO,CONCHAMARCA,52,MAGRAPUCO,RURAL,60,15,6,ANEXO,-76.26027,-10.09733
1446,100204,1002040041,AMBO,CONCHAMARCA,41,SAN PEDRO DE CUMBE,RURAL,370,78,5,CASERIO,-76.25649,-10.08535
1447,100204,1002040040,AMBO,CONCHAMARCA,40,HUANCHANGA,RURAL,50,12,6,ANEXO,-76.26769,-10.083
1448,100204,1002040033,AMBO,CONCHAMARCA,33,RUMIPAMPA,RURAL,125,25,6,ANEXO,-76.28528,-10.07714
1449,100204,1002040002,AMBO,CONCHAMARCA,2,SAN ANTONIO DE NAUSA,URBANO,726,181,4,PUEBLO,-76.29128,-10.07584
1450,100204,1002040029,AMBO,CONCHAMARCA,29,SAN PEDRO DE VICSACOCHA,RURAL,510,80,5,CASERIO,-76.28593,-10.07206
1451,100204,1002040027,AMBO,CONCHAMARCA,27,CANCHAPARAN,RURAL,415,83,5,CASERIO,-76.26835,-10.06424
1452,100204,1002040037,AMBO,CONCHAMARCA,37,HUARQUI,RURAL,85,17,6,ANEXO,-76.29935,-10.08522
1453,100204,1002040046,AMBO,CONCHAMARCA,46,SAN MIGUEL DE RANCAY,RURAL,333,66,4,PUEBLO,-76.30209,-10.08952
1454,100204,1002040048,AMBO,CONCHAMARCA,48,TAYAPAMPA,RURAL,75,30,6,ANEXO,-76.31251,-10.09355
1455,100207,1002070004,AMBO,SAN RAFAEL,4,CHURACAN,RURAL,246,66,5,CASERIO,-76.16857,-10.2461
1456,100207,1002070006,AMBO,SAN RAFAEL,6,ANAYPAMPA,RURAL,60,15,5,CASERIO,-76.12956,-10.24784
1457,100207,1002070008,AMBO,SAN RAFAEL,8,AYANCOCHA ALTA,RURAL,515,108,4,PUEBLO,-76.11998,-10.25272
1458,100207,1002070009,AMBO,SAN RAFAEL,9,ESTANCIA PATA,RURAL,498,90,4,PUEBLO,-76.11545,-10.25516
1459,100207,1002070005,AMBO,SAN RAFAEL,5,SANTA ROSA DE MARCAMAYO,RURAL,220,52,5,CASERIO,-76.10796,-10.24419
1460,101007,1010070191,LAURICOCHA,SAN MIGUEL DE CAURI,191,HUISHILGO,RURAL,350,80,5,CASERIO,-76.52428,-10.24409
1461,100207,1002070017,AMBO,SAN RAFAEL,17,SAUNAJ,RURAL,120,30,5,CASERIO,-76.15672,-10.29451
1462,100207,1002070026,AMBO,SAN RAFAEL,26,SANTA ROSA DE PILLAO (PILLAO),RURAL,170,42,5,CASERIO,-76.13461,-10.29904
1463,100207,1002070019,AMBO,SAN RAFAEL,19,SANTO DOMINGO DE RONDOS (RONDOS),RURAL,415,107,4,PUEBLO,-76.17797,-10.29538
1464,100207,1002070018,AMBO,SAN RAFAEL,18,GUEGUAGUACA,RURAL,94,16,8,UNID.AGROPECUARIA,-76.18337,-10.29329
1465,100207,1002070020,AMBO,SAN RAFAEL,20,SAN CRISTOBAL,RURAL,90,25,5,CASERIO,-76.19121,-10.28929
1466,100207,1002070033,AMBO,SAN RAFAEL,33,HUANCABAMBA,RURAL,125,33,5,CASERIO,-76.20461,-10.33091
1467,100207,1002070032,AMBO,SAN RAFAEL,32,CHACATAMA,RURAL,450,90,5,CASERIO,-76.19155,-10.32899
1468,100207,1002070038,AMBO,SAN RAFAEL,38,HUAPAYAG,RURAL,145,35,5,CASERIO,-76.2269,-10.33927
1469,100207,1002070064,AMBO,SAN RAFAEL,64,SAN JUAN DE SUPICA,RURAL,70,15,8,UNID.AGROPECUARIA,-76.21193,-10.37113
1470,100203,1002030043,AMBO,COLPAS,43,QUISHUARHUCRO,RURAL,120,42,5,CASERIO,-76.45342,-10.29201
1471,100203,1002030044,AMBO,COLPAS,44,JILCANCANCHA,RURAL,90,30,5,CASERIO,-76.45852,-10.29069
1472,100203,1002030045,AMBO,COLPAS,45,YANACOCHA,RURAL,90,35,5,CASERIO,-76.49899,-10.30038
1473,100207,1002070057,AMBO,SAN RAFAEL,57,COCHACALLA PATA,RURAL,50,14,8,UNID.AGROPECUARIA,-76.21036,-10.36225
1474,100207,1002070056,AMBO,SAN RAFAEL,56,PUMARANCA,RURAL,69,20,8,UNID.AGROPECUARIA,-76.16421,-10.36434
1475,100207,1002070072,AMBO,SAN RAFAEL,72,IZCURRUME,RURAL,180,50,5,CASERIO,-76.18685,-10.38054
1476,100207,1002070075,AMBO,SAN RAFAEL,75,VISTA ALEGRE,RURAL,95,25,5,CASERIO,-76.20583,-10.38803
1477,100205,1002050004,AMBO,HUACAR,4,YANAJ,RURAL,270,50,4,PUEBLO,-76.29571,-10.12264
1478,100207,1002070062,AMBO,SAN RAFAEL,62,CORRAL CANCHA,RURAL,170,40,5,CASERIO,-76.10239,-10.37131
1479,100205,1002050005,AMBO,HUACAR,5,LUCMA,RURAL,72,13,5,CASERIO,-76.25583,-10.11829
1480,100205,1002050007,AMBO,HUACAR,7,COCHATAMA,RURAL,700,130,4,PUEBLO,-76.25748,-10.12695
1481,100207,1002070015,AMBO,SAN RAFAEL,15,SHUPASH,RURAL,120,20,5,CASERIO,-76.05746,-10.28685
1482,100205,1002050021,AMBO,HUACAR,21,CHIHUANGUAY,RURAL,160,30,5,CASERIO,-76.29057,-10.15097
1483,100207,1002070016,AMBO,SAN RAFAEL,16,VISTOSO,RURAL,200,30,5,CASERIO,-76.07331,-10.28842
1484,100207,1002070048,AMBO,SAN RAFAEL,48,ACOBAMBA,RURAL,250,42,4,PUEBLO,-76.06809,-10.3539
1485,100207,1002070073,AMBO,SAN RAFAEL,73,CARAMPAYOG,RURAL,210,45,4,PUEBLO,-76.06652,-10.37723
1486,100205,1002050040,AMBO,HUACAR,40,UNOSPATA,RURAL,55,10,8,UNID.AGROPECUARIA,-76.27101,-10.16782
1487,100205,1002050044,AMBO,HUACAR,44,SAN MIGUEL DE QUEPATUPE,RURAL,430,80,4,PUEBLO,-76.2741,-10.17824
1488,100205,1002050047,AMBO,HUACAR,47,ATAHUAYUN,RURAL,320,60,4,PUEBLO,-76.23962,-10.19767
1489,100207,1002070082,AMBO,SAN RAFAEL,82,GALVEZ,RURAL,50,14,5,CASERIO,-76.06478,-10.42164
1490,100207,1002070081,AMBO,SAN RAFAEL,81,VILLA TINGO,RURAL,70,9,5,CASERIO,-76.04997,-10.41798
1491,100205,1002050057,AMBO,HUACAR,57,PAMPA TUPE,RURAL,120,35,9,COOP.AGRARIA,-76.2157,-10.21593
1492,100205,1002050062,AMBO,HUACAR,62,LLIPU,RURAL,50,10,8,UNID.AGROPECUARIA,-76.31025,-10.22494
1493,100208,1002080002,AMBO,TOMAY KICHWA,2,LAS PAMPAS,RURAL,1022,208,4,PUEBLO,-76.22011,-10.04519
1494,100205,1002050089,AMBO,HUACAR,89,PICAHUAYNIOG _ ALFONSO UGARTE,RURAL,85,16,6,ANEXO,-76.238,-10.24345
1495,100205,1002050091,AMBO,HUACAR,91,BUENOS AIRES,RURAL,190,35,5,CASERIO,-76.22903,-10.24245
1496,100205,1002050093,AMBO,HUACAR,93,MAPEC,RURAL,50,10,8,UNID.AGROPECUARIA,-76.25713,-10.24307
1497,100205,1002050100,AMBO,HUACAR,100,LLACSAPAMPA,RURAL,60,10,5,CASERIO,-76.23339,-10.25105
1498,100205,1002050109,AMBO,HUACAR,109,SHIULE,RURAL,50,9,8,UNID.AGROPECUARIA,-76.28679,-10.25628
1499,100208,1002080014,AMBO,TOMAY KICHWA,14,MOCRA,RURAL,156,26,5,CASERIO,-76.21031,-10.08063
1500,100208,1002080001,AMBO,TOMAY KICHWA,1,TOMAY KICHWA,URBANO,1680,372,4,PUEBLO,-76.21485,-10.07787
1501,100208,1002080011,AMBO,TOMAY KICHWA,11,QUEPAPUNA,RURAL,50,10,5,CASERIO,-76.18954,-10.07525
1502,100205,1002050117,AMBO,HUACAR,117,AÑAY,RURAL,630,120,4,PUEBLO,-76.23507,-10.28002
1503,100206,1002060031,AMBO,SAN FRANCISCO,31,MACURIN,RURAL,96,20,5,CASERIO,-76.25223,-10.37578
1504,100206,1002060028,AMBO,SAN FRANCISCO,28,MAL PASO,RURAL,114,47,5,CASERIO,-76.28415,-10.37598
1505,100206,1002060021,AMBO,SAN FRANCISCO,21,HUACTACANCHA,RURAL,445,90,5,CASERIO,-76.26084,-10.34454
1506,100206,1002060019,AMBO,SAN FRANCISCO,19,RACRAY (PUEBLO NUEVO),RURAL,350,97,5,CASERIO,-76.29934,-10.34125
1507,100206,1002060032,AMBO,SAN FRANCISCO,32,TICOPATA,RURAL,126,26,5,CASERIO,-76.3063,-10.39426
1508,100206,1002060014,AMBO,SAN FRANCISCO,14,RANRAMAYO,RURAL,82,17,5,CASERIO,-76.31269,-10.31456
1509,100206,1002060012,AMBO,SAN FRANCISCO,12,MUÑAURA (UÑAURA),RURAL,56,22,5,CASERIO,-76.30147,-10.30943
1510,100206,1002060009,AMBO,SAN FRANCISCO,9,PULPOL,RURAL,396,75,5,CASERIO,-76.31029,-10.29488
1511,100501,1005010015,HUAMALIES,LLATA,15,RACUPAMPA,RURAL,83,20,5,CASERIO,-76.84666,-9.52983
1512,100501,1005010010,HUAMALIES,LLATA,10,POTGARAGRA,RURAL,55,11,8,UNID.AGROPECUARIA,-76.81294,-9.52565
1513,100501,1005010011,HUAMALIES,LLATA,11,HUACHUCORAGRA,RURAL,55,12,8,UNID.AGROPECUARIA,-76.80369,-9.5267
1514,100501,1005010026,HUAMALIES,LLATA,26,RANRAOCO,RURAL,56,15,8,UNID.AGROPECUARIA,-76.82801,-9.53848
1515,100501,1005010021,HUAMALIES,LLATA,21,MIORAGRA,RURAL,170,35,6,ANEXO,-76.84397,-9.54042
1516,100501,1005010048,HUAMALIES,LLATA,48,IULA CORRAL,RURAL,61,18,14,BARRIO O CUARTEL,-76.84502,-9.55728
1517,100501,1005010031,HUAMALIES,LLATA,31,GONASH TUNA,RURAL,78,15,8,UNID.AGROPECUARIA,-76.8016,-9.53826
1518,100501,1005010034,HUAMALIES,LLATA,34,HUANCABAMBA,RURAL,366,80,5,CASERIO,-76.79466,-9.54363
1519,100501,1005010088,HUAMALIES,LLATA,88,BARRIO SAN MARTIN,RURAL,176,50,14,BARRIO O CUARTEL,-76.77721,-9.58705
1520,100501,1005010084,HUAMALIES,LLATA,84,ACOLLAN,RURAL,54,10,8,UNID.AGROPECUARIA,-76.78892,-9.59242
1521,100501,1005010089,HUAMALIES,LLATA,89,PALANCA,RURAL,247,58,5,CASERIO,-76.74058,-9.59361
1522,100206,1002060001,AMBO,SAN FRANCISCO,1,MOSCA,URBANO,784,169,4,PUEBLO,-76.29439,-10.34262
1523,100501,1005010100,HUAMALIES,LLATA,100,HUIROCORRAL,RURAL,82,14,8,UNID.AGROPECUARIA,-76.85292,-9.58063
1524,100501,1005010097,HUAMALIES,LLATA,97,SAUPA,RURAL,62,10,8,UNID.AGROPECUARIA,-76.838,-9.59055
1525,100103,1001030007,HUANUCO,CHINCHAO,7,SAN JUAN DE MONTERREY,RURAL,122,27,5,CASERIO,-75.9501,-9.52248
1526,100103,1001030018,HUANUCO,CHINCHAO,18,SAN LUIS DE LEON PAMPA,RURAL,306,50,5,CASERIO,-75.95714,-9.53732
1527,100103,1001030015,HUANUCO,CHINCHAO,15,PAMPA ALEGRE,RURAL,125,30,5,CASERIO,-75.87231,-9.54176
1528,100103,1001030023,HUANUCO,CHINCHAO,23,SAN RAMON,RURAL,120,25,5,CASERIO,-75.95288,-9.54363
1529,100103,1001030035,HUANUCO,CHINCHAO,35,SANTA RITA ALTA,RURAL,200,45,6,ANEXO,-75.86617,-9.57698
1530,100103,1001030036,HUANUCO,CHINCHAO,36,SANTA RITA BAJA,RURAL,200,45,6,ANEXO,-75.89152,-9.58952
1531,100103,1001030045,HUANUCO,CHINCHAO,45,HIDROGPAMPA,RURAL,50,20,5,CASERIO,-75.89045,-9.60632
1532,100103,1001030046,HUANUCO,CHINCHAO,46,SANTA RITA SUR,RURAL,50,15,6,ANEXO,-75.86831,-9.60686
1533,100103,1001030048,HUANUCO,CHINCHAO,48,PAMPAMARCA,RURAL,200,40,5,CASERIO,-75.85897,-9.62366
1534,100103,1001030050,HUANUCO,CHINCHAO,50,CHAUPIYUNCA,RURAL,50,20,5,CASERIO,-75.91766,-9.62126
1535,100501,1005010133,HUAMALIES,LLATA,133,JOSE C. CASTILLO,RURAL,77,16,5,CASERIO,-76.99122,-9.72206
1536,100103,1001030056,HUANUCO,CHINCHAO,56,CHICHIPARA,RURAL,125,25,6,ANEXO,-75.84963,-9.63594
1537,100103,1001030057,HUANUCO,CHINCHAO,57,MIRAFLORES ALTO,RURAL,50,10,6,ANEXO,-75.82002,-9.63407
1538,100501,1005010128,HUAMALIES,LLATA,128,JAYAPACO,RURAL,69,13,5,CASERIO,-76.92774,-9.67261
1539,100103,1001030060,HUANUCO,CHINCHAO,60,SAN MARTIN DE PORRAS,RURAL,90,40,5,CASERIO,-75.93554,-9.63994
1540,100501,1005010049,HUAMALIES,LLATA,49,YANAG,RURAL,174,32,5,CASERIO,-76.83826,-9.56325
1541,100501,1005010102,HUAMALIES,LLATA,102,NATIN MIRCAPATA (MISCUPATA),RURAL,96,18,6,ANEXO,-76.87206,-9.58973
1542,100103,1001030065,HUANUCO,CHINCHAO,65,SAN JUAN DE GAYCHI,RURAL,153,32,5,CASERIO,-75.98249,-9.66848
1543,100103,1001030066,HUANUCO,CHINCHAO,66,NUEVA ESPERANZA DE HUAYLLAY,RURAL,50,28,5,CASERIO,-76.02651,-9.66662
1544,100103,1001030067,HUANUCO,CHINCHAO,67,CHINCHAO,RURAL,200,50,5,CASERIO,-76.0756,-9.65941
1545,100103,1001030072,HUANUCO,CHINCHAO,72,SAN PEDRO DE PILLAO,RURAL,1065,177,4,PUEBLO,-75.90085,-9.68369
1546,100103,1001030073,HUANUCO,CHINCHAO,73,PILLCOPAMPA,RURAL,50,20,5,CASERIO,-75.8523,-9.67515
1547,100103,1001030077,HUANUCO,CHINCHAO,77,NUEVA ESPERANZA DE HUAYLAS,RURAL,60,38,5,CASERIO,-76.00196,-9.7013
1548,100103,1001030082,HUANUCO,CHINCHAO,82,SAN PABLO DE PILLAO,RURAL,238,47,5,CASERIO,-75.91339,-9.73038
1549,100509,1005090009,HUAMALIES,PUÐOS,9,TAGTAPAMPA,RURAL,50,7,6,ANEXO,-76.92528,-9.46439
1550,100103,1001030087,HUANUCO,CHINCHAO,87,SAN PEDRO DE SHAIRICANCHA,RURAL,259,90,5,CASERIO,-76.07746,-9.73998
1551,100103,1001030090,HUANUCO,CHINCHAO,90,BUENOS AIRES DE PILLAO,RURAL,335,68,5,CASERIO,-75.91873,-9.74158
1552,100103,1001030096,HUANUCO,CHINCHAO,96,INCAYACU,RURAL,214,42,5,CASERIO,-76.0033,-9.74742
1553,100103,1001030097,HUANUCO,CHINCHAO,97,TINYAHUAYIN,RURAL,400,60,8,UNID.AGROPECUARIA,-76.05532,-9.74882
1554,100103,1001030098,HUANUCO,CHINCHAO,98,HUAGIN,RURAL,376,72,5,CASERIO,-76.09694,-9.74822
1555,100103,1001030099,HUANUCO,CHINCHAO,99,PUEBLO LIBRE DE MAYUBAMBA,RURAL,680,95,5,CASERIO,-76.12095,-9.74842
1556,100509,1005090016,HUAMALIES,PUÐOS,16,SANTA CRUZ DE CORHUANCHO,RURAL,52,10,5,CASERIO,-76.92459,-9.47689
1557,100509,1005090021,HUAMALIES,PUÐOS,21,JUPAY SALTANAN,RURAL,58,10,8,UNID.AGROPECUARIA,-76.91374,-9.47845
1558,100103,1001030102,HUANUCO,CHINCHAO,102,CARPICAYA,RURAL,100,20,6,ANEXO,-75.87637,-9.75168
1559,100509,1005090032,HUAMALIES,PUÐOS,32,LLAYPE,RURAL,69,13,5,CASERIO,-76.92736,-9.48673
1560,100103,1001030106,HUANUCO,CHINCHAO,106,NUEVA ESPERANZA DE HUALLINSTUSHA,RURAL,140,70,15,OTROS,-76.11736,-9.76837
1561,100103,1001030107,HUANUCO,CHINCHAO,107,TULLCA,RURAL,215,99,5,CASERIO,-76.09392,-9.77412
1562,100103,1001030109,HUANUCO,CHINCHAO,109,SAN RAFAEL DE MILPO,RURAL,200,55,5,CASERIO,-76.05176,-9.78051
1563,100103,1001030110,HUANUCO,CHINCHAO,110,SAN JUAN DE CHACAMARCA (CHACAMARCA),RURAL,261,54,5,CASERIO,-76.0231,-9.78068
1564,100103,1001030111,HUANUCO,CHINCHAO,111,VISTA ALEGRE DE PILLAO,RURAL,475,80,5,CASERIO,-75.86993,-9.77171
1565,100103,1001030112,HUANUCO,CHINCHAO,112,NUEVO PROGRESO DE TAGRAG,RURAL,763,129,15,OTROS,-76.04077,-9.7713
1566,100103,1001030113,HUANUCO,CHINCHAO,113,ANTAPUCRO,RURAL,301,56,5,CASERIO,-76.11331,-9.77565
1567,100103,1001030115,HUANUCO,CHINCHAO,115,SALAPAMPA,RURAL,135,45,6,ANEXO,-76.07678,-9.78343
1568,100509,1005090049,HUAMALIES,PUÐOS,49,YANA PACCHA,RURAL,55,12,8,UNID.AGROPECUARIA,-76.93361,-9.54344
1569,100509,1005090058,HUAMALIES,PUÐOS,58,CHUSPICANCHA,RURAL,76,15,6,ANEXO,-76.89426,-9.53753
1570,100103,1001030124,HUANUCO,CHINCHAO,124,PACHACHUPAN,URBANO,717,152,4,PUEBLO,-76.07651,-9.79293
1571,100509,1005090060,HUAMALIES,PUÐOS,60,SAGSHACANCHA,RURAL,84,17,6,ANEXO,-76.89102,-9.53244
1572,100103,1001030126,HUANUCO,CHINCHAO,126,COCHATAMA,RURAL,175,39,5,CASERIO,-76.01123,-9.80493
1573,100103,1001030132,HUANUCO,CHINCHAO,132,HUANUSHCA,RURAL,122,20,5,CASERIO,-76.11279,-9.82062
1574,100103,1001030133,HUANUCO,CHINCHAO,133,SAN CRISTOBAL DE PUCUMARCA (PUCUMARCA),RURAL,273,70,5,CASERIO,-76.08456,-9.81113
1575,100103,1001030136,HUANUCO,CHINCHAO,136,MARAYPAMPA,RURAL,109,32,5,CASERIO,-76.04759,-9.8144
1576,100103,1001030134,HUANUCO,CHINCHAO,134,TAMBO,RURAL,85,13,6,ANEXO,-76.04631,-9.81245
1577,100103,1001030137,HUANUCO,CHINCHAO,137,TINGOPAMPA,RURAL,60,18,6,ANEXO,-76.05649,-9.81724
1578,100103,1001030138,HUANUCO,CHINCHAO,138,COCHAS CHICO (COCHAS),RURAL,374,76,5,CASERIO,-76.09221,-9.82841
1579,100103,1001030140,HUANUCO,CHINCHAO,140,QUINTA PRAGA,RURAL,128,23,5,CASERIO,-76.12228,-9.83487
1580,100509,1005090071,HUAMALIES,PUÐOS,71,BARRIO NIÑO,RURAL,53,11,8,UNID.AGROPECUARIA,-76.83639,-9.513
1581,100509,1005090074,HUAMALIES,PUÐOS,74,SAN ROQUE,RURAL,248,70,6,ANEXO,-76.81521,-9.51294
1582,100104,1001040007,HUANUCO,CHURUBAMBA,7,QUINSA PUNTA,RURAL,160,30,6,ANEXO,-76.36273,-9.66067
1583,100104,1001040008,HUANUCO,CHURUBAMBA,8,ACHIRA,RURAL,70,15,6,ANEXO,-76.36157,-9.65438
1584,100104,1001040009,HUANUCO,CHURUBAMBA,9,INCACOCHA,RURAL,150,35,5,CASERIO,-76.35575,-9.6581
1585,100104,1001040012,HUANUCO,CHURUBAMBA,12,TINGO PAMPA,RURAL,160,30,6,ANEXO,-76.32361,-9.65647
1586,100104,1001040019,HUANUCO,CHURUBAMBA,19,SAN PEDRO DE PECERO,RURAL,138,28,5,CASERIO,-76.29892,-9.68372
